index,unit2_pos,unit1_beam_32,unit1_beam_64
1988,"[0.5074188966924451, 0.6746506986252996]",27,54
1989,"[0.5013454925982473, 0.6751497006626024]",28,55
1990,"[0.4953094633015803, 0.6756487026289927]",29,57
1991,"[0.4893668709854624, 0.6761477045953831]",29,58
1992,"[0.4834803408523626, 0.6766467067035984]",30,59
1993,"[0.4776498729155591, 0.6771457086699887]",31,62
1994,"[0.4719128419725829, 0.6771457086699887]",31,60
1995,"[0.4662131858271375, 0.6776447105654666]",31,62
1996,"[0.46060696666224116, 0.6776447105654666]",32,62
1997,"[0.45559874420472624, 0.6771457086699887]",31,62
1998,"[0.45031021079228606, 0.678143712531857]",32,62
1999,"[0.4452833009360057, 0.6786427144982473]",32,62
2000,"[0.4404993272503979, 0.6786427144982473]",32,62
2001,"[0.7728920615922065, 0.8233532934027703]",8,15
2002,"[0.7675848407810008, 0.8258483034474595]",2,2
2003,"[0.7618104350404936, 0.8263473054138498]",2,2
2004,"[0.7575870832647364, 0.8263473054138498]",2,2
2005,"[0.7529339213572085, 0.8263473054138498]",2,3
2006,"[0.7478696367033972, 0.8268463073802402]",2,4
2007,"[0.7423755419310936, 0.827345309417543]",3,6
2008,"[0.7364516370137412, 0.8278443113839333]",4,7
2009,"[0.7301166093501053, 0.8283433133503237]",4,8
2010,"[0.7233517715679769, 0.8288423154585389]",5,9
2011,"[0.716175811026287, 0.8298403194622321]",5,10
2012,"[0.7088129765234992, 0.8298403194622321]",7,14
2013,"[0.7032067573586028, 0.827345309417543]",8,15
2014,"[0.6972454776437195, 0.8258483034474595]",9,17
2015,"[0.6909104499933617, 0.8248502995146788]",10,20
2016,"[0.6842016743809733, 0.8243512974064635]",11,21
2017,"[0.677119150846389, 0.8243512974064635]",12,22
2018,"[0.6696815667485393, 0.8253493014810691]",13,26
2019,"[0.6618515473164498, 0.8263473054138498]",14,28
2020,"[0.6536664673343733, 0.8283433133503237]",15,29
2021,"[0.6473501270695029, 0.827345309417543]",17,33
2022,"[0.639893855586166, 0.827345309417543]",18,34
2023,"[0.6323815219065327, 0.827345309417543]",19,37
2024,"[0.6247944386318376, 0.827345309417543]",20,39
2025,"[0.6171512931608463, 0.827345309417543]",21,42
2026,"[0.609414710722584, 0.8278443113839333]",22,43
2027,"[0.6016220660747473, 0.8283433133503237]",25,44
2028,"[0.5937733592438924, 0.8288423154585389]",23,45
2029,"[0.5858312154192103, 0.8293413174249293]",25,49
2030,"[0.5779451338041027, 0.8298403194622321]",26,51
2031,"[0.5718904170953921, 0.8288423154585389]",27,53
2032,"[0.5657422634194107, 0.8278443113839333]",28,54
2033,"[0.5594819853508366, 0.8263473054138498]",28,55
2034,"[0.5531095828896698, 0.8253493014810691]",29,57
2035,"[0.5466437434612322, 0.8243512974064635]",30,59
2036,"[0.5400470922414365, 0.8233532934027703]",30,59
2037,"[0.5333570040278137, 0.8223552894699896]",31,61
2038,"[0.5265547914481545, 0.821357285395384]",31,62
2039,"[0.5200889520064387, 0.821357285395384]",31,62
2040,"[0.5132867394267795, 0.8208582834289936]",31,62
2041,"[0.5066340260106875, 0.8203592815335157]",31,62
2042,"[0.5001681865689717, 0.8193612774589101]",32,63
2043,"[0.7283039318291955, 0.8013972056760829]",8,15
2044,"[0.7221557781399359, 0.802894211575254]",2,2
2045,"[0.7158394378750654, 0.8053892216199431]",2,2
2046,"[0.7093549110478624, 0.807385229556417]",2,4
2047,"[0.7028516968086158, 0.808882235597413]",2,4
2048,"[0.6970772910681087, 0.808882235597413]",2,3
2049,"[0.6911160113532252, 0.808882235597413]",3,5
2050,"[0.6849491702784783, 0.8093812375638033]",4,6
2051,"[0.678595455216077, 0.8098802396011061]",4,7
2052,"[0.6720548661925777, 0.8103792415674965]",6,10
2053,"[0.6653274031947021, 0.8113772455002772]",6,11
2054,"[0.6583943788236848, 0.8128742514703607]",7,13
2055,"[0.6512744804915694, 0.8138722555449663]",9,16
2056,"[0.644509642696163, 0.8138722555449663]",9,18
2057,"[0.6384362386019651, 0.8143712575113567]",10,18
2058,"[0.6323628345077672, 0.8148702595486595]",11,20
2059,"[0.6262707430015257, 0.8153692615150498]",11,22
2060,"[0.6201786515085624, 0.8158682634814403]",12,23
2061,"[0.6140678726168337, 0.8163672654478306]",13,26
2062,"[0.6079384063396177, 0.8173652695224363]",15,29
2063,"[0.6018089400491236, 0.818363273455217]",15,29
2064,"[0.595660786359864, 0.8188622754925198]",17,32
2065,"[0.5891949469314264, 0.8178642714888266]",19,37
2066,"[0.5834018537921537, 0.816866267414221]",19,37
2067,"[0.5774779488748012, 0.8163672654478306]",20,39
2068,"[0.5714045447673252, 0.8158682634814403]",20,40
2069,"[0.5652003288950475, 0.8153692615150498]",22,42
2070,"[0.5588466138459243, 0.8153692615150498]",22,44
2071,"[0.5523620870054431, 0.8158682634814403]",24,47
2072,"[0.545746748386882, 0.8158682634814403]",24,47
2073,"[0.5389819105914755, 0.816866267414221]",25,48
2074,"[0.5318246374618292, 0.816866267414221]",25,48
2075,"[0.5262744804932292, 0.8158682634814403]",28,55
2076,"[0.5207803857076474, 0.8153692615150498]",28,54
2077,"[0.5153236657195963, 0.8138722555449663]",29,58
2078,"[0.5099230079145635, 0.8128742514703607]",28,55
2079,"[0.5045784123191052, 0.8113772455002772]",28,55
2080,"[0.49927119150789956, 0.8098802396011061]",30,60
2081,"[0.4940200328929903, 0.8083832334891977]",30,59
2082,"[0.4888249364610991, 0.8063872256236363]",28,55
2083,"[0.4840970249585095, 0.8038922155789471]",30,60
2084,"[0.4800044849741103, 0.8013972056760829]",30,60
2085,"[0.47602406936902564, 0.798403193594091]",31,62
2086,"[0.4721184033457246, 0.7959081836203142]",31,62
2087,"[0.46832486171501614, 0.7924151696428444]",32,62
2088,"[0.46462475706485673, 0.7894211577026773]",31,62
2089,"[0.46101808939524636, 0.7859281437252075]",32,63
2090,"[0.45752354611822865, 0.7824351297477375]",31,62
2091,"[0.6641500971787047, 0.8373253493835622]",8,2
2092,"[0.6593474360810533, 0.8398203592864265]",2,2
2093,"[0.6544887128136619, 0.8418163672229003]",2,2
2094,"[0.6496113021342269, 0.8433133732638963]",2,2
2095,"[0.6446778292717738, 0.8448103792339798]",2,2
2096,"[0.6398751681874005, 0.8458083833085854]",2,2
2097,"[0.6352593810641254, 0.8483033932114498]",2,2
2098,"[0.6306062191565974, 0.850798403114314]",2,3
2099,"[0.625878307667286, 0.8532934131590031]",4,6
2100,"[0.6210756465829128, 0.8552894211663895]",3,6
2101,"[0.6162356107010086, 0.8572854292446882]",4,7
2102,"[0.611320825237321, 0.8587824352147717]",4,6
2103,"[0.606349977577337, 0.8602794411139428]",5,9
2104,"[0.6013230677210566, 0.861277445117636]",5,9
2105,"[0.5957915981379438, 0.861277445117636]",6,11
2106,"[0.5907273134974108, 0.8622754491922416]",6,12
2107,"[0.5856630288568777, 0.8632734531250223]",7,13
2108,"[0.580580056804301, 0.8642714571287156]",7,14
2109,"[0.5754970847650025, 0.8647704590951059]",9,17
2110,"[0.5704141127257041, 0.8657684630278866]",9,17
2111,"[0.5653311406731274, 0.8667664671024922]",9,17
2112,"[0.5602294812350634, 0.867265469139795]",10,19
2113,"[0.5551278217969995, 0.8682634730725758]",11,21
2114,"[0.5499514127638737, 0.8652694610614963]",12,22
2115,"[0.5458028105831783, 0.8657684630278866]",12,23
2116,"[0.5415981462061865, 0.8657684630278866]",13,26
2117,"[0.537356107044942, 0.8662674651361019]",14,26
2118,"[0.533058005674123, 0.8667664671024922]",15,29
2119,"[0.5287412169178167, 0.8667664671024922]",15,29
2120,"[0.5243683659652141, 0.867265469139795]",15,29
2121,"[0.5199581402283587, 0.8677644711061854]",17,33
2122,"[0.5155105396939726, 0.8682634730725758]",17,34
2123,"[0.5108573777864447, 0.868762475180791]",18,34
2124,"[0.5068956495668473, 0.87075848297544]",19,37
2125,"[0.5027657347849173, 0.8722554890873484]",20,39
2126,"[0.49846763342737643, 0.8737524949865195]",20,39
2127,"[0.4940013454942248, 0.8752495010275154]",20,39
2128,"[0.48934818358669696, 0.8757485029229933]",22,42
2129,"[0.48454552250232374, 0.8762475050312086]",22,43
2130,"[0.47955598744357425, 0.876746506997599]",23,45
2131,"[0.47439826580921396, 0.8762475050312086]",24,47
2132,"[0.4693713559529336, 0.876746506997599]",24,47
2133,"[0.4652040663734727, 0.8772455091058142]",25,50
2134,"[0.46094333981346275, 0.8777445110012921]",24,47
2135,"[0.45660786365839107, 0.8782435129676825]",26,51
2136,"[0.45219763790825757, 0.8792415169004633]",26,51
2137,"[0.4477126625763405, 0.8797405190086784]",26,52
2138,"[0.44311556286510895, 0.8802395209750689]",28,54
2139,"[0.4384624009575811, 0.8812375249787621]",28,55
2140,"[0.433715802056226, 0.8822355290533677]",28,55
2141,"[0.42930557631937066, 0.882734531019758]",28,55
2142,"[0.4248206009874536, 0.8847305389562319]",30,58
2143,"[0.4203169382567711, 0.8867265468927058]",30,59
2144,"[0.4158132755260886, 0.8882235529337017]",30,59
2145,"[0.41130961279540607, 0.8897205589037853]",30,59
2146,"[0.406824637463489, 0.890718562836566]",31,61
2147,"[0.4023209747328065, 0.8917165669111716]",31,62
2148,"[0.39781731200212395, 0.8922155689484744]",31,62
2149,"[0.39331364927144147, 0.8927145709148647]",31,62
2150,"[0.38882867393952436, 0.8927145709148647]",32,62
2151,"[0.38477350873937793, 0.8922155689484744]",32,62
2152,"[0.38073703093799693, 0.8912175649447812]",32,63
2153,"[0.37675661533291227, 0.8892215568664824]",32,62
2154,"[0.7357975781100634, 0.739520958156231]",8,2
2155,"[0.7283039318291955, 0.7420159680590952]",2,2
2156,"[0.7205673493776551, 0.744011976137394]",3,2
2157,"[0.7132418896723981, 0.7455089820365651]",2,2
2158,"[0.7058416803720793, 0.7470059880066486]",3,4
2159,"[0.6983480340912115, 0.7485029940476445]",4,7
2160,"[0.6907796382152819, 0.7500000000177282]",5,6
2161,"[0.6831364927442904, 0.751497006058724]",6,10
2162,"[0.67539991029275, 0.7529940120288077]",6,11
2163,"[0.6675885782594261, 0.7544910179279787]",7,13
2164,"[0.6596838092322749, 0.7559880238980622]",9,16
2165,"[0.6519846015782653, 0.757984031976361]",9,17
2166,"[0.6442293317412376, 0.7594810378755321]",10,20
2167,"[0.6364179996946355, 0.7604790419501377]",11,22
2168,"[0.6285506054650152, 0.7614770459538309]",13,24
2169,"[0.6206084616536113, 0.7619760479202212]",13,26
2170,"[0.6125915682471456, 0.7624750500284365]",15,28
2171,"[0.6045186126443836, 0.7624750500284365]",15,29
2172,"[0.5963895948586034, 0.7619760479202212]",17,34
2173,"[0.5881858274777615, 0.7614770459538309]",19,36
2174,"[0.5800754970774686, 0.7619760479202212]",19,37
2175,"[0.5724884138160518, 0.7639720558566951]",20,39
2176,"[0.5649947675219058, 0.7659680638640814]",22,43
2177,"[0.5575571834373343, 0.7669660678677747]",22,43
2178,"[0.5501943489345463, 0.7684630739087706]",23,44
2179,"[0.5429249514123075, 0.7694610778415513]",24,47
2180,"[0.5357303034851303, 0.7704590818452445]",24,47
2181,"[0.5286104051397368, 0.7709580838116349]",26,51
2182,"[0.5215652563761268, 0.7714570859198501]",27,52
2183,"[0.5146696068159186, 0.7714570859198501]",28,54
2184,"[0.5081850799754374, 0.7714570859198501]",28,55
2185,"[0.5018126775275488, 0.7714570859198501]",28,55
2186,"[0.4955337120602093, 0.7714570859198501]",30,59
2187,"[0.48934818358669696, 0.7719560878862405]",30,59
2188,"[0.48325609209373366, 0.7719560878862405]",30,59
2189,"[0.4772574375813194, 0.7719560878862405]",30,60
2190,"[0.4713709074614978, 0.7724550899235433]",31,62
2191,"[0.46557781432222517, 0.7724550899235433]",31,62
2192,"[0.46008371953664334, 0.7719560878862405]",31,62
2193,"[0.4553371206485664, 0.7719560878862405]",31,62
2194,"[0.45083345791788393, 0.7714570859198501]",32,62
2195,"[0.44662879354089213, 0.7704590818452445]",32,62
2196,"[0.4426670653345729, 0.7694610778415513]",32,62
2197,"[0.4390043354686662, 0.7674650699759898]",32,62
2198,"[0.43558454178671024, 0.765469061897691]",32,62
2199,"[0.6918635072507302, 0.8238522954400731]",2,2
2200,"[0.6856219165809215, 0.8238522954400731]",2,2
2201,"[0.6793242637148166, 0.8243512974064635]",2,2
2202,"[0.6729518612669281, 0.8248502995146788]",2,4
2203,"[0.6665233966227432, 0.8253493014810691]",2,4
2204,"[0.6600201823834965, 0.8263473054138498]",3,4
2205,"[0.6534609059612316, 0.8268463073802402]",4,6
2206,"[0.6468455673426705, 0.827345309417543]",4,7
2207,"[0.6401741665410913, 0.8283433133503237]",5,10
2208,"[0.6332972043663703, 0.8288423154585389]",6,11
2209,"[0.627205112873407, 0.8293413174249293]",7,14
2210,"[0.6209261474060674, 0.8293413174249293]",7,13
2211,"[0.6144603079643517, 0.8298403194622321]",9,16
2212,"[0.607826281947025, 0.8303393214286225]",9,17
2213,"[0.600986694569835, 0.8303393214286225]",10,19
2214,"[0.5939789206170342, 0.8308383233950128]",11,20
2215,"[0.586784272689857, 0.8313373253614033]",12,22
2216,"[0.5794214381737909, 0.8318363273277936]",13,26
2217,"[0.5722828524429101, 0.8328343313314868]",14,27
2218,"[0.5659104499950215, 0.8328343313314868]",15,29
2219,"[0.5593511735594785, 0.8323353293650964]",16,32
2220,"[0.5526050231761157, 0.8328343313314868]",17,34
2221,"[0.5456719988050984, 0.8328343313314868]",19,37
2222,"[0.5385334130609394, 0.8333333332978771]",20,39
2223,"[0.5312079533556824, 0.8343313373724828]",20,39
2224,"[0.523695619676049, 0.8353293413761759]",22,42
2225,"[0.5159964120220396, 0.8363273453089566]",22,44
2226,"[0.5087643892973316, 0.8363273453089566]",23,46
2227,"[0.5014015547945436, 0.8373253493835622]",24,47
2228,"[0.49413215727230475, 0.8383233532454305]",25,49
2229,"[0.48697488412938034, 0.8388223553536458]",26,51
2230,"[0.47992973537904854, 0.8393213573200361]",27,52
2231,"[0.472978023622544, 0.8398203592864265]",27,54
2232,"[0.4661197488333103, 0.8403193613237293]",28,55
2233,"[0.45937359843666925, 0.8408183632901196]",28,55
2234,"[0.45273957243262086, 0.84131736525651]",29,58
2235,"[0.44644191956651585, 0.8408183632901196]",29,58
2236,"[0.44130288533092105, 0.8408183632901196]",30,58
2237,"[0.43631335027217155, 0.84131736525651]",30,60
2238,"[0.431454626991502, 0.84131736525651]",31,60
2239,"[0.42672671550219055, 0.8408183632901196]",31,62
2240,"[0.42212961579095903, 0.8403193613237293]",31,62
2241,"[0.4176820152432946, 0.8393213573200361]",31,62
2242,"[0.41336522648698837, 0.8383233532454305]",31,62
2243,"[0.4091979369075274, 0.8373253493835622]",32,62
2244,"[0.4050680221255974, 0.8353293413761759]",32,62
2245,"[0.4014052922729689, 0.8333333332978771]",32,63
2246,"[0.6649162804616969, 0.8463073852749758]",2,4
2247,"[0.6593100612968006, 0.8468063872413663]",4,4
2248,"[0.6536664673343733, 0.8478043912450594]",2,2
2249,"[0.6480228733719461, 0.8483033932114498]",8,15
2250,"[0.642341904611988, 0.848802395319665]",2,2
2251,"[0.6366422484665426, 0.8498003991815333]",2,2
2252,"[0.630942592307819, 0.850798403114314]",2,3
2253,"[0.6252242487636083, 0.8517964071889196]",3,4
2254,"[0.619524592618163, 0.8522954092262224]",3,6
2255,"[0.6138623112569702, 0.8527944111926128]",4,7
2256,"[0.6082000298957776, 0.8532934131590031]",5,9
2257,"[0.6025751233321157, 0.8537924152672184]",6,11
2258,"[0.5969689041672195, 0.8542914172336087]",6,11
2259,"[0.5913813724010886, 0.8547904191999991]",7,13
2260,"[0.5858125280337231, 0.8547904191999991]",7,14
2261,"[0.5799446852993887, 0.8557884231327798]",9,16
2262,"[0.5748430258613247, 0.8552894211663895]",9,17
2263,"[0.56957317984765, 0.8552894211663895]",11,21
2264,"[0.564116459859599, 0.8552894211663895]",11,21
2265,"[0.5585102406947027, 0.8552894211663895]",12,22
2266,"[0.5527358349541955, 0.8557884231327798]",12,24
2267,"[0.5467745552393122, 0.8562874251700826]",13,26
2268,"[0.540645088948818, 0.8572854292446882]",15,29
2269,"[0.5343661234814785, 0.8582834331065565]",15,29
2270,"[0.528442218564126, 0.8577844312110786]",17,33
2271,"[0.5241067424090543, 0.8582834331065565]",17,34
2272,"[0.5196404544759027, 0.8587824352147717]",18,34
2273,"[0.5150246673659057, 0.8592814371811621]",19,37
2274,"[0.510296755863316, 0.8602794411139428]",20,38
2275,"[0.5054193451971591, 0.8607784430803332]",20,40
2276,"[0.5004111227396443, 0.8617764470840263]",21,42
2277,"[0.49527208850404947, 0.8622754491922416]",22,42
2278,"[0.4900022424903747, 0.8632734531250223]",22,44
2279,"[0.48490058303903255, 0.8632734531250223]",23,46
2280,"[0.4803969203083501, 0.8632734531250223]",24,47
2281,"[0.47585588279341484, 0.8632734531250223]",25,49
2282,"[0.471296157866436, 0.8632734531250223]",26,51
2283,"[0.4667177455539699, 0.8632734531250223]",26,52
2284,"[0.46212064582946016, 0.8627744511586319]",27,54
2285,"[0.45748617132069774, 0.8627744511586319]",28,55
2286,"[0.4528330094131699, 0.8622754491922416]",28,55
2287,"[0.44814247270811114, 0.8617764470840263]",30,58
2288,"[0.443208999845658, 0.861277445117636]",30,59
2289,"[0.43870533711497545, 0.8607784430803332]",30,59
2290,"[0.4341456122012748, 0.8602794411139428]",30,60
2291,"[0.4295671998755305, 0.8602794411139428]",31,62
2292,"[0.42493272536676807, 0.8597804391475525]",31,62
2293,"[0.4202421886617093, 0.8592814371811621]",31,62
2294,"[0.41553296457116334, 0.8592814371811621]",31,62
2295,"[0.41076767827104277, 0.8587824352147717]",32,63
2296,"[0.4059463297879041, 0.8587824352147717]",32,62
2297,"[0.4015734788485797, 0.8577844312110786]",32,63
2298,"[0.3974435640533715, 0.8572854292446882]",32,62
2299,"[0.7327702197623471, 0.6337325349702668]",2,2
2300,"[0.7246785767608197, 0.6357285429067407]",8,2
2301,"[0.7164748093799778, 0.6382235529514299]",2,2
2302,"[0.708140230221056, 0.6402195608879038]",2,3
2303,"[0.6996748392840542, 0.6422155688952901]",2,3
2304,"[0.6910786365689725, 0.6447105787981543]",3,6
2305,"[0.6823516220625327, 0.6467065868764531]",4,8
2306,"[0.6734937957780132, 0.6492015967793173]",5,10
2307,"[0.6644677829178827, 0.6506986028203133]",6,11
2308,"[0.6555725818491103, 0.6531936128650024]",8,16
2309,"[0.6466773807670597, 0.6551896208014764]",9,16
2310,"[0.6377634922995219, 0.6566866268424724]",10,19
2311,"[0.6288309164199405, 0.6586826347789462]",12,22
2312,"[0.6198796531548717, 0.6601796407490298]",12,23
2313,"[0.610928389889803, 0.6616766467900257]",14,27
2314,"[0.6019584392259689, 0.6631736526891968]",15,29
2315,"[0.5929698011633693, 0.66417165669289]",17,34
2316,"[0.5842427866569295, 0.6651696607674956]",19,37
2317,"[0.5747309014820103, 0.6671656687039694]",20,38
2318,"[0.5653124532743619, 0.6691616766404433]",20,39
2319,"[0.555950067276288, 0.6706586826814394]",22,43
2320,"[0.5466811182454849, 0.6721556886515229]",23,44
2321,"[0.5374869188230219, 0.673652694550694]",24,47
2322,"[0.5283674689823424, 0.6746506986252996]",25,49
2323,"[0.5193414561222119, 0.6756487026289927]",26,51
2324,"[0.5103715054583777, 0.6766467067035984]",27,52
2325,"[0.5017379279324871, 0.6776447105654666]",28,55
2326,"[0.4941882194686011, 0.6791417166064626]",28,55
2327,"[0.4868066975670477, 0.6806387225765461]",30,59
2328,"[0.47959336222782695, 0.6821357286175421]",30,59
2329,"[0.47256690087626063, 0.6831337325503228]",30,59
2330,"[0.46572731349907054, 0.6836327345167131]",31,60
2331,"[0.4590559126842131, 0.6846307385204063]",31,62
2332,"[0.45257138585701007, 0.6846307385204063]",31,62
2333,"[0.44625504559213963, 0.6846307385204063]",31,62
2334,"[0.4402563910930035, 0.6851297406286216]",32,63
2335,"[0.4345941097318109, 0.6851297406286216]",32,62
2336,"[0.4292495141230744, 0.6846307385204063]",32,62
2337,"[0.7145313200809882, 0.6921157684417364]",8,2
2338,"[0.7078972940636615, 0.6951097805237284]",8,2
2339,"[0.7012445806475696, 0.698103792392983]",2,2
2340,"[0.6945731798459903, 0.7005988024376721]",2,3
2341,"[0.6878830916323674, 0.7025948104450584]",2,3
2342,"[0.6811743160332572, 0.7050898204897476]",3,5
2343,"[0.6744468530353815, 0.7070858282843966]",4,7
2344,"[0.6677007026387405, 0.7090818363626954]",4,7
2345,"[0.6610666766346921, 0.7110778443700817]",5,9
2346,"[0.6546755867747599, 0.7125748503401652]",6,11
