index,unit2_pos,unit1_beam_32,unit1_beam_64
2352,"[0.6149648676911841, 0.7245508982426584]",10,20
1269,"[0.6424914037888333, 0.6342315369366572]",29,58
4025,"[0.5238824936371471, 0.7175648702877186]",3,4
1471,"[0.9201113768769903, 0.5713572854840245]",8,15
517,"[0.817685752728359, 0.673652694550694]",8,15
4259,"[0.4575982957132904, 0.5863273453266847]",8,14
4390,"[0.583327104197092, 0.34530938123582644]",4,7
3725,"[0.5003737479421134, 0.8458083833085854]",4,6
3611,"[0.44240544176513485, 0.7015968063704529]",15,28
3522,"[0.4848632082547799, 0.887225549000921]",18,36
2498,"[0.20432800119822117, 0.5109780439342562]",20,39
4670,"[0.6403984152997202, 0.3248502994792225]",2,4
2129,"[0.48454552250232374, 0.8762475050312086]",22,43
2755,"[0.5136044251792357, 0.8243512974064635]",25,49
4452,"[0.37722380026221375, 0.23403193613591855]",25,49
3307,"[0.4244281656399357, 0.6616766467900257]",26,52
5921,"[0.28610405142392414, 0.21007984040184477]",31,62
2971,"[0.609059650172597, 0.5928143713152341]",22,43
160,"[0.7755456719911701, 0.6062874251168983]",6,11
2518,"[0.09270817760057039, 0.5004990020018466]",32,62
3706,"[0.3101173568590685, 0.9086826347612181]",27,53
2820,"[0.4042644640450743, 0.7210578842651885]",3,5
1135,"[0.39987292569370625, 0.7904191617063705]",30,60
5934,"[0.5086709523035043, 0.02345309383859587]",7,14
679,"[0.7223987142973303, 0.5988023951955682]",4,7
1580,"[0.7364516370137412, 0.6881237524978762]",24,48
3350,"[0.4487591568275362, 0.6851297406286216]",23,44
1247,"[0.751887427119291, 0.6082834331951971]",16,31
166,"[0.7212214082813329, 0.6127744511763601]",14,27
2693,"[0.6971894154607013, 0.5773453093643587]",4,7
2306,"[0.6734937957780132, 0.6492015967793173]",5,10
395,"[0.6899200179384624, 0.690119760576175]",16,31
1448,"[0.8017080280984458, 0.6412175648206845]",16,32
4261,"[0.4429286888907327, 0.586826347293075]",9,17
1454,"[0.7551390342256362, 0.6447105787981543]",23,44
3220,"[0.30376364179666715, 0.867265469139795]",30,60
1826,"[0.5993235162124925, 0.6157684630456147]",31,62
5609,"[0.4386119001344264, 0.3383233533517992]",15,29
4472,"[0.521210195839418, 0.35379241523176214]",3,4
996,"[0.619842278370619, 0.4825349301481069]",28,55
1947,"[0.5709373598380237, 0.6407185628542941]",28,55
1146,"[0.6358760651835504, 0.5698602794430285]",3,6
3642,"[0.4943377186454464, 0.7475049901148638]",6,11
5001,"[0.568863058747676, 0.47405189622308364]",2,2
3645,"[0.4726977126543405, 0.7549900199652815]",9,17
2690,"[0.7176334280104879, 0.568363273472945]",2,2
1616,"[0.8473987143089488, 0.6681636726367501]",11,21
3671,"[0.28888847361424597, 0.7719560878862405]",32,62
1555,"[0.9174951412755575, 0.6771457086699887]",2,2
5881,"[0.30353939303803823, 0.19860279446574203]",31,62
38,"[0.6968530423094796, 0.6392215568842106]",30,59
1301,"[0.7779002840497213, 0.7170658682504158]",11,22
5227,"[0.26182912243262, 0.4875249500956603]",16,32
4384,"[0.6275601734101158, 0.34031936128827306]",2,2
3433,"[0.48581626551214835, 0.7884231536280717]",16,31
2266,"[0.5527358349541955, 0.8557884231327798]",12,24
5914,"[0.33913888473844955, 0.19710578842474605]",28,55
3794,"[0.27139706981711376, 0.7020958083368432]",32,63
2913,"[0.771191508437333, 0.7704590818452445]",4,7
1186,"[0.6560210793796464, 0.780938123777654]",6,10
3456,"[0.34119449843003186, 0.7884231536280717]",32,62
323,"[0.5758334579162241, 0.6516966068240065]",31,62
12,"[0.8873523695631972, 0.6676646706703598]",7,13
2992,"[0.7318732246879969, 0.6941117765200352]",2,2
18,"[0.8388211989793543, 0.6661676647002763]",14,26
2762,"[0.4655030647271634, 0.8338323354060924]",29,57
2479,"[0.32493646284519334, 0.512974052012555]",2,4
5797,"[0.302511586185608, 0.14271457089713666]",31,61
3579,"[0.4346875467123599, 0.7405189620890117]",28,55
2904,"[0.6474809388475828, 0.7629740519948268]",32,63
3901,"[0.45683211241702, 0.7824351297477375]",12,26
1968,"[0.6640940349824084, 0.6561876247342571]",7,13
2186,"[0.4955337120602093, 0.7714570859198501]",30,59
1311,"[0.7334055912672595, 0.7110778443700817]",19,38
4096,"[0.3467259679998664, 0.9301397205924277]",29,57
580,"[0.8107901031548725, 0.6866267464568803]",2,3
20,"[0.8228621617482065, 0.66417165669289]",15,29
4046,"[0.3504634474475567, 0.7390219561898406]",26,52
1396,"[0.8379242039182822, 0.6661676647002763]",7,14
2551,"[0.14101509941250615, 0.5059880239157903]",26,51
2850,"[0.18982658095127428, 0.7270459081455226]",30,59
5805,"[0.5755905217455516, 0.3602794411493991]",2,3
4747,"[0.3868291224442384, 0.36477045920147455]",28,55
3888,"[0.5476528629016189, 0.7529940120288077]",2,2
4497,"[0.3475108386949023, 0.36177644704857015]",26,51
5448,"[0.33317760502356614, 0.5329341317318561]",15,29
4206,"[0.5343848108802439, 0.5848303393566012]",3,6
1667,"[0.8896509194121739, 0.7759481037591882]",3,5
5807,"[0.5597436089069965, 0.371257485048199]",4,6
4521,"[0.47348258334937643, 0.38173652690969617]",8,14
495,"[0.6684668859350109, 0.6312375249255777]",23,44
3836,"[0.28963596949847276, 0.6322355289292708]",32,62
5700,"[0.3047914486490974, 0.3348303393743293]",23,45
2271,"[0.5241067424090543, 0.8582834331065565]",17,34
5693,"[0.3567424129148962, 0.3348303393743293]",15,29
1815,"[0.6761660935890205, 0.5928143713152341]",24,46
1627,"[0.7907572133380911, 0.6706586826814394]",19,37
1786,"[0.5113058753169808, 0.6876247505314859]",32,62
3904,"[0.4358648527416355, 0.7884231536280717]",26,28
3388,"[0.4704365376028948, 0.7245508982426584]",16,31
947,"[0.7591381372427645, 0.5309381237953822]",27,54
5567,"[0.4786029301862058, 0.21506986034939815]",17,32
1959,"[0.7276872477097704, 0.644211576831764]",8,2
1746,"[0.7603341306575273, 0.7035928143778392]",2,3
5651,"[0.44419943190055733, 0.27644710583194726]",15,29
3834,"[0.29924129166721924, 0.6287425150227134]",30,60
2248,"[0.6536664673343733, 0.8478043912450594]",2,2
1226,"[0.8433248617100368, 0.5793413174426575]",3,4
325,"[0.5592577365789295, 0.6462075848391503]",31,62
1550,"[0.6342315742249733, 0.7095808383290857]",31,62
87,"[0.7379466287954729, 0.5349301396683299]",2,4
4873,"[0.4248579757849845, 0.5089820359268699]",31,62
91,"[0.6991889669559872, 0.542415169731485]",7,13
2329,"[0.47256690087626063, 0.6831337325503228]",30,59
4432,"[0.5384586634791558, 0.20259481033868978]",6,11
3769,"[0.4628494543281997, 0.6866267464568803]",9,17
481,"[0.7450665271408664, 0.6252495010452436]",11,22
3409,"[0.3227313499767657, 0.7639720558566951]",31,62
158,"[0.792308267302841, 0.6047904192177272]",4,6
3930,"[0.6561332037589608, 0.7485029940476445]",8,2
3154,"[0.478434743610595, 0.6676646706703598]",14,26
5738,"[0.4093848108819037, 0.29341317368199377]",16,31
4366,"[0.3818208999867235, 0.4426147704258549]",24,47
2928,"[0.6506577963854225, 0.7854291417588171]",21,42
5684,"[0.43117431603657674, 0.3258483034829157]",6,11
1045,"[0.5918111825328591, 0.5668662674319491]",29,58
5445,"[0.3530236208659714, 0.5309381237953822]",12,22
4134,"[0.4759866945714948, 0.4550898203656508]",22,44
5495,"[0.27567648377588916, 0.3133732535431198]",25,49
2421,"[0.3209186724425778, 0.7634730538903047]",30,58
4697,"[0.45202945133264677, 0.3368263473108032]",26,51
4594,"[0.7193900433483795, 0.3088822354910443]",5,9
3504,"[0.6101995814043417, 0.8463073852749758]",2,2
3988,"[0.6356705038104087, 0.5543912175630656]",2,2
3339,"[0.5306286440337882, 0.6741516966589092]",11,22
914,"[0.9924316041240704, 0.5179640719601083]",2,2
1263,"[0.6744842278329125, 0.630239520992797]",26,51
770,"[0.595754223340413, 0.8063872256236363]",7,13
4,"[0.9477126625697014, 0.6841317365540159]",2,2
231,"[0.766444909549256, 0.5843313373902108]",6,11
1489,"[0.7777881596571287, 0.6227544910714669]",19,36
1420,"[0.655292270894185, 0.6686626746031405]",30,59
4515,"[0.5150433547646711, 0.36676646699612353]",3,4
4018,"[0.37924203916954335, 0.6002994012365642]",32,62
1005,"[0.5748243384625593, 0.4735528942566933]",31,62
5333,"[0.4763417551214818, 0.5349301396683299]",2,3
5427,"[0.15123710570067767, 0.6656686627338859]",32,62
966,"[0.7849641201988186, 0.47704590823416315]",3,6
3340,"[0.523471370904142, 0.6741516966589092]",12,23
2524,"[0.33418672447723097, 0.4960079840206836]",2,3
1114,"[0.5279002840397626, 0.7769461078337938]",14,27
5076,"[0.2622963073751997, 0.548403193611819]",32,62
1661,"[0.9283151442578322, 0.777944111837487]",2,2
3980,"[0.3791299147769507, 0.7574850300099707]",31,62
3129,"[0.4060584541804968, 0.8318363273277936]",31,62
2442,"[0.3389893855616042, 0.7794411177366581]",10,19
1413,"[0.7043093137928166, 0.6766467067035984]",26,51
3881,"[0.30566975631140414, 0.7929141716092347]",31,62
4368,"[0.3695059052094388, 0.4416167664930742]",25,49
5302,"[0.4182052623688925, 0.5713572854840245]",7,14
2647,"[0.7523172372510617, 0.6601796407490298]",2,3
4496,"[0.3544625504514068, 0.3622754491567854]",25,49
5239,"[0.1961802960136756, 0.5329341317318561]",27,54
2386,"[0.5850276573386872, 0.7320359281639884]",8,15
961,"[0.8125467184927642, 0.4765469061259479]",2,2
4488,"[0.41058080430994476, 0.3642714570932593]",17,34
2574,"[0.20604724173858188, 0.6077844312288067]",6,11
1040,"[0.6218231424671395, 0.5663672654655587]",26,51
5103,"[0.222155778146575, 0.7529940120288077]",19,37
2769,"[0.4277918971388735, 0.8408183632901196]",31,62
1948,"[0.5634250261583904, 0.6437125748653736]",28,55
2250,"[0.642341904611988, 0.848802395319665]",2,2
4231,"[0.34809014800351823, 0.6187624750566942]",27,52
394,"[0.6962363582033329, 0.6906187625425654]",15,29
3603,"[0.4989721931542089, 0.6931137724454296]",7,13
2641,"[0.5634810883546868, 0.724051896276268]",32,62
5226,"[0.26879952160116816, 0.4870259481292699]",15,29
552,"[0.6530871580124792, 0.6367265469813463]",23,45
3042,"[0.4879840035830451, 0.7504990019841185]",31,60
4438,"[0.49039467782461443, 0.2155688623157885]",11,21
3301,"[0.4650732545953928, 0.6551896208014764]",22,43
3212,"[0.35104275676945085, 0.867265469139795]",25,49
5390,"[0.3602369561919139, 0.5354291417765452]",6,11
1791,"[0.8705897742515263, 0.5593812375815315]",2,2
2141,"[0.42930557631937066, 0.882734531019758]",28,55
5464,"[0.22867767977130893, 0.5399201596867957]",29,57
4128,"[0.5176969651636348, 0.4550898203656508]",16,32
704,"[0.5733106592820622, 0.6092814371988903]",28,55
824,"[0.5728808491502915, 0.6911177645089557]",9,16
4638,"[0.5654619524512072, 0.4086826347257619]",16,32
5922,"[0.27967558677973925, 0.21107784440553792]",32,62
3391,"[0.446666168338423, 0.7265469061791322]",19,38
1794,"[0.8494356406017656, 0.5693612774766382]",2,2
3238,"[0.6383241142093724, 0.6087824351615875]",6,11
2709,"[0.5899050680181223, 0.602295409173038]",20,39
3742,"[0.36175063537241114, 0.8637724551623251]",22,43
902,"[0.41461728209804755, 0.8512974052225293]",28,55
3352,"[0.4339961130244295, 0.6871257485650955]",24,48
1336,"[0.9194946927708435, 0.6776447105654666]",2,2
1562,"[0.8708700852064516, 0.6726546906179133]",6,10
4230,"[0.35513529675385, 0.6172654690866107]",26,52
4103,"[0.3103602930164629, 0.9346307386445031]",32,62
195,"[0.782908506493958, 0.5533932135593724]",6,11
2985,"[0.5141463596903207, 0.5983033932291778]",32,63
3258,"[0.48589101509393195, 0.6322355289292708]",26,51
1407,"[0.7502055613631831, 0.6816367266511517]",20,38
660,"[0.6295784123174454, 0.7135728542729459]",28,54
3909,"[0.39841530870950537, 0.7939121756838403]",21,41
4009,"[0.45236582448386836, 0.5978043912627875]",26,50
1643,"[0.7107751532345324, 0.6646706586592803]",28,55
995,"[0.6249626252074484, 0.48303393218540974]",27,54
2320,"[0.5466811182454849, 0.6721556886515229]",23,44
3792,"[0.28118926596023647, 0.7060878243516159]",31,62
4713,"[0.3847174465563598, 0.32085828353536233]",32,62
3439,"[0.44554492450544375, 0.7834331337514308]",21,42
5665,"[0.3344483480333908, 0.3193612774234539]",28,54
3613,"[0.42969801165361043, 0.6986027943593733]",17,34
1127,"[0.4425362535432148, 0.7924151696428444]",26,51
4029,"[0.4943937808284646, 0.7290419162238214]",7,12
5138,"[0.267061593662042, 0.7639720558566951]",9,17
219,"[0.5577253700129451, 0.5783433133680518]",32,62
4263,"[0.42764239796202813, 0.5848303393566012]",11,22
1414,"[0.6967782927144179, 0.6756487026289927]",26,51
1751,"[0.7285842427841208, 0.7075848303926119]",6,10
772,"[0.5843735984482876, 0.807385229556417]",9,16
14,"[0.8710569591808278, 0.6676646706703598]",9,17
1841,"[0.7051502466708707, 0.690119760576175]",11,22
4572,"[0.6486582448768584, 0.38822355296915795]",23,46
1161,"[0.4835364030486589, 0.582335329311912]",23,45
4776,"[0.45984078337924894, 0.32185628746814304]",16,31
1962,"[0.7077851696843471, 0.6487025948838394]",2,2
5776,"[0.4486844072324744, 0.10678642711874486]",11,21
134,"[0.6492749289830053, 0.6117764471017545]",19,37
4310,"[0.5065405890301384, 0.5753493014987973]",13,26
2031,"[0.5718904170953921, 0.8288423154585389]",27,53
828,"[0.552492898783523, 0.6911177645089557]",12,22
2166,"[0.6442293317412376, 0.7594810378755321]",10,20
4147,"[0.39230452981777664, 0.4560878244402564]",31,62
3708,"[0.2974659889305622, 0.9146706587833772]",28,55
2026,"[0.609414710722584, 0.8278443113839333]",22,43
2198,"[0.43558454178671024, 0.765469061897691]",32,62
3319,"[0.36083495289929535, 0.6706586826814394]",32,63
1989,"[0.5013454925982473, 0.6751497006626024]",28,55
1299,"[0.7864217371830194, 0.7160678643176351]",10,20
2151,"[0.38477350873937793, 0.8922155689484744]",32,62
2658,"[0.6850052324614965, 0.6911177645089557]",9,17
5509,"[0.5609769771192902, 0.23103792412483906]",2,2
5373,"[0.22294064881505446, 0.6731536925843036]",30,59
5758,"[0.272163253100106, 0.37275449101828256]",31,61
3918,"[0.3342427866602491, 0.8103792415674965]",28,55
3127,"[0.4190648826457119, 0.8303393214286225]",30,59
1095,"[0.41517790402117627, 0.5688622754393354]",32,62
2046,"[0.7093549110478624, 0.807385229556417]",2,4
5641,"[0.523340559126062, 0.2624750499220678]",4,7
5879,"[0.3163402601301117, 0.20109780451043116]",31,60
623,"[0.5768425773566107, 0.636227544873131]",31,62
2474,"[0.35552773210136795, 0.5114770459006466]",2,2
4467,"[0.5532217072822625, 0.34231536929565937]",8,15
3224,"[0.2866646733337747, 0.8667664671024922]",31,62
805,"[0.39970473911809545, 0.8038922155789471]",31,62
1031,"[0.676633278518322, 0.5643712575290848]",19,36
588,"[0.7651741665394315, 0.6801397206101557]",8,14
4620,"[0.4940387202784775, 0.3498003992879019]",32,63
2857,"[0.9338279264421796, 1.0]",2,2
3043,"[0.48325609209373366, 0.7500000000177282]",31,62
3788,"[0.3024742113880771, 0.7090818363626954]",29,58
5310,"[0.34169905815686424, 0.5968063872590943]",18,34
594,"[0.7306398564757031, 0.6766467067035984]",12,23
5180,"[0.38737105695532353, 0.5843313373902108]",10,19
1851,"[0.6274480490308013, 0.6966067864228994]",23,45
4860,"[0.5346838092339347, 0.4785429142042467]",20,39
2922,"[0.6994692779109125, 0.782934131714128]",14,27
2667,"[0.6215615189109798, 0.704091816415142]",19,36
757,"[0.6693265061985522, 0.7854291417588171]",8,2
1735,"[0.6144789953631171, 0.8582834331065565]",30,59
758,"[0.6637576618311868, 0.7864271457625103]",2,2
3038,"[0.5081850799754374, 0.7460079840029554]",28,55
600,"[0.69496561518023, 0.6751497006626024]",18,34
1385,"[0.613189564954527, 0.6756487026289927]",31,62
444,"[0.6361750635372411, 0.5234530938740521]",24,48
3921,"[0.3182276872460832, 0.8188622754925198]",30,59
359,"[0.6184780983669672, 0.568363273472945]",25,49
5206,"[0.20077739572490713, 0.616267465012005]",32,62
4797,"[0.3142285842422331, 0.34780439120960316]",32,62
999,"[0.6047054866187599, 0.47954091820793987]",30,59
5384,"[0.3963596950179231, 0.5000000000354562]",1,2
5035,"[0.32314247270977087, 0.5414171656568794]",32,63
5056,"[0.40136791747543804, 0.5224550898703589]",19,34
2513,"[0.11978621618096182, 0.5069860279903959]",30,59
1999,"[0.4452833009360057, 0.6786427144982473]",32,62
662,"[0.61696441918647, 0.7105788424036914]",28,55
4360,"[0.42336298400325273, 0.4426147704258549]",20,39
4573,"[0.6395201076374135, 0.38972055886832907]",24,48
4517,"[0.5014763043763272, 0.3717564869436769]",4,7
192,"[0.8095567349293007, 0.5503992016901178]",3,4
894,"[0.45619674091210766, 0.8587824352147717]",24,47
5145,"[0.22374420690885577, 0.7749500998264075]",16,34
2597,"[0.0347959336198882, 0.6197604791312998]",31,61
2660,"[0.6719240544144978, 0.6946107784864256]",12,22
322,"[0.5844483480300713, 0.6536926148313928]",30,60
1056,"[0.6546195245784636, 0.5369261477466287]",2,3
198,"[0.7546905366951001, 0.5573852295741452]",9,17
5544,"[0.2959896845608741, 0.31287425157672943]",32,62
3817,"[0.41200104649661473, 0.6002994012365642]",17,34
4662,"[0.4266519659071288, 0.4301397205569714]",31,62
1752,"[0.721894154583776, 0.7085828343253926]",6,11
257,"[0.5538010165908785, 0.5928143713152341]",32,62
2182,"[0.5215652563761268, 0.7714570859198501]",27,52
5200,"[0.2396845567279599, 0.6167664671202203]",30,59
4810,"[0.5353378681376124, 0.38972055886832907]",7,14
5813,"[0.50842801614611, 0.3922155689130182]",9,17
5327,"[0.20204813873473176, 0.7245508982426584]",32,62
3767,"[0.48030348332780104, 0.6801397206101557]",6,12
1882,"[0.7885707878551508, 0.6157684630456147]",6,11
247,"[0.6266258035515128, 0.5983033932291778]",26,51
1214,"[0.486694573174455, 0.7934131735756251]",30,60
3233,"[0.6739796681060801, 0.6072854291205915]",2,3
3467,"[0.5024106742349302, 0.8238522954400731]",6,10
1038,"[0.6336709523018446, 0.565369261532778]",25,49
472,"[0.7932613245602095, 0.6297405188845817]",4,7
1769,"[0.6049110479919015, 0.7115768463364721]",22,43
760,"[0.6519659141794999, 0.788922155736287]",2,2
4581,"[0.5718904170953921, 0.40369261484912095]",30,59
1043,"[0.6034534310077007, 0.5668662674319491]",28,55
5734,"[0.4307071311072752, 0.29241516974921306]",12,22
2587,"[0.1149461802990577, 0.6167664671202203]",20,39
852,"[0.42383016893255426, 0.6971057883892898]",28,55
2577,"[0.18616385109864575, 0.6107784430980613]",9,17
2724,"[0.49086186275391597, 0.6347305389030475]",31,62
3890,"[0.5339176259509424, 0.7589820359091417]",3,4
1365,"[0.7291261773084841, 0.7060878243516159]",22,44
3707,"[0.3037449543979017, 0.9116766467722976]",28,55
5032,"[0.3368403348761947, 0.5384231536457998]",30,58
892,"[0.46727836746382045, 0.8602794411139428]",22,44
274,"[0.734807146055164, 0.6646706586592803]",15,29
4279,"[0.32480565106711345, 0.594810379251708]",26,51
3637,"[0.5288720286958966, 0.7330339321676816]",3,2
4599,"[0.6763155927658658, 0.3198602794607567]",10,20
4553,"[0.8221520406615106, 0.3428143712620498]",2,3
2492,"[0.24433771863548778, 0.5114770459006466]",14,26
1415,"[0.6894341456103954, 0.6746506986252996]",28,54
100,"[0.6077328449664761, 0.5464071856044327]",20,39
5726,"[0.48110704140832417, 0.281936127745891]",6,11
4400,"[0.4971408282212555, 0.35828343321292516]",16,32
336,"[0.7551016594413835, 0.560878243551615]",4,7
3033,"[0.53341306622411, 0.7365269461451515]",26,51
1122,"[0.47200627896641006, 0.7884231536280717]",22,43
3524,"[0.4696890417053898, 0.8922155689484744]",20,39
41,"[0.6805202571295794, 0.6212574849595585]",31,62
4036,"[0.43412692480250936, 0.7355289420705459]",15,29
3869,"[0.3856144416174319, 0.7804391218112637]",24,47
5633,"[0.283431753626195, 0.3692614770408127]",32,62
3195,"[0.4660263118527613, 0.8627744511586319]",9,17
2561,"[0.07607639408025761, 0.5019960080428426]",31,62
920,"[0.9472081028561472, 0.5184630739264987]",4,7
3690,"[0.43042682015234995, 0.9021956087726688]",11,20
